sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
59.963;17686;;60s;Yes;No;2;0.35692;0.95745;0.00000;0.47044;1.31436;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@164;Atlas3@165;0.9574457709808722;0.3569171783636535;0.9574457709808722;0.3569171783636535;0.9574457709808722;0.3569171783636535;Domain4_util1.xml;Domain4_util2.xml
59.932;14482;;60s;Yes;No;2;0.58765;0.65027;0.02881;0.10654;1.23792;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@166;RandomDance@167;0.6502690652033501;0.5876497142516092;0.6502690652033501;0.5876497142516092;0.6502690652033501;0.5876497142516092;Domain4_util1.xml;Domain4_util2.xml
60.000;15546;;60s;No;No;1;0.00000;0.00000;0.90527;0.93335;0.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@168;Caduceus@169;0.0;0.0;0.0;0.0;0.0;0.0;Domain4_util1.xml;Domain4_util2.xml
59.957;14930;;60s;Yes;No;2;0.62680;0.69157;0.00000;0.00000;1.31837;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@170;ParsCat@171;0.6268034797661777;0.6915691236390439;0.6268034797661777;0.6915691236390439;0.6268034797661777;0.6915691236390439;Domain4_util1.xml;Domain4_util2.xml
59.952;18779;;60s;Yes;No;2;0.34090;0.94173;0.00000;0.37989;1.28263;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@172;YXAgent@173;0.34090388849821945;0.9417262446452497;0.34090388849821945;0.9417262446452497;0.34090388849821945;0.9417262446452497;Domain4_util1.xml;Domain4_util2.xml
59.954;13319;;60s;Yes;No;2;0.34090;0.94173;0.00000;0.37989;1.28263;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@174;ParsAgent@175;0.34090388849821945;0.9417262446452497;0.34090388849821945;0.9417262446452497;0.34090388849821945;0.9417262446452497;Domain4_util1.xml;Domain4_util2.xml
59.953;19045;;60s;Yes;No;2;0.60707;0.67155;0.00000;0.09561;1.27862;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@176;Atlas3@177;0.6715461797129141;0.6070742993698592;0.6715461797129141;0.6070742993698592;0.6715461797129141;0.6070742993698592;Domain4_util1.xml;Domain4_util2.xml
59.945;11647;;60s;Yes;No;2;0.58765;0.65027;0.02881;0.10654;1.23792;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@178;RandomDance@179;0.6502690652033501;0.5876497142516092;0.6502690652033501;0.5876497142516092;0.6502690652033501;0.5876497142516092;Domain4_util1.xml;Domain4_util2.xml
60.000;9457;;60s;No;No;1;0.00000;0.00000;0.90527;0.93335;0.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@182;Caduceus@183;0.0;0.0;0.0;0.0;0.0;0.0;Domain4_util1.xml;Domain4_util2.xml
59.957;13285;;60s;Yes;No;2;0.62680;0.69157;0.00000;0.00000;1.31837;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@184;ParsCat@185;0.6268034797661777;0.6915691236390439;0.6268034797661777;0.6915691236390439;0.6268034797661777;0.6915691236390439;Domain4_util1.xml;Domain4_util2.xml
60.000;19312;;60s;No;No;1;0.00000;0.00000;0.90527;0.93335;0.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@186;YXAgent@187;0.0;0.0;0.0;0.0;0.0;0.0;Domain4_util1.xml;Domain4_util2.xml
60.000;13300;;60s;No;No;1;0.00000;0.00000;0.90527;0.93335;0.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@188;ParsAgent@189;0.0;0.0;0.0;0.0;0.0;0.0;Domain4_util1.xml;Domain4_util2.xml
59.960;19181;;60s;Yes;No;2;0.60707;0.67155;0.00000;0.09561;1.27862;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@190;Atlas3@191;0.6715461797129141;0.6070742993698592;0.6715461797129141;0.6070742993698592;0.6715461797129141;0.6070742993698592;Domain4_util1.xml;Domain4_util2.xml
59.968;14502;;60s;Yes;No;2;0.61387;0.64808;0.02443;0.08056;1.26195;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@192;RandomDance@193;0.6480805942757416;0.6138707831660435;0.6480805942757416;0.6138707831660435;0.6480805942757416;0.6138707831660435;Domain4_util1.xml;Domain4_util2.xml
60.000;15660;;60s;No;No;1;0.00000;0.00000;0.90527;0.93335;0.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@194;Caduceus@195;0.0;0.0;0.0;0.0;0.0;0.0;Domain4_util1.xml;Domain4_util2.xml
59.953;14520;;60s;Yes;No;2;0.62680;0.69157;0.00000;0.00000;1.31837;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@196;ParsCat@197;0.6268034797661777;0.6915691236390439;0.6268034797661777;0.6915691236390439;0.6268034797661777;0.6915691236390439;Domain4_util1.xml;Domain4_util2.xml
59.951;18673;;60s;Yes;No;2;0.27559;0.95049;0.05449;0.43633;1.22608;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@198;YXAgent@199;0.275594308832962;0.9504882263183418;0.275594308832962;0.9504882263183418;0.275594308832962;0.9504882263183418;Domain4_util1.xml;Domain4_util2.xml
60.000;13065;;60s;No;No;1;0.00000;0.00000;0.90527;0.93335;0.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@200;ParsAgent@201;0.0;0.0;0.0;0.0;0.0;0.0;Domain4_util1.xml;Domain4_util2.xml
59.943;18640;;60s;Yes;No;2;0.60707;0.67155;0.00000;0.09561;1.27862;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@202;Atlas3@203;0.6715461797129141;0.6070742993698592;0.6715461797129141;0.6070742993698592;0.6715461797129141;0.6070742993698592;Domain4_util1.xml;Domain4_util2.xml
59.971;14292;;60s;Yes;No;2;0.61387;0.64808;0.02443;0.08056;1.26195;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@204;RandomDance@205;0.6480805942757416;0.6138707831660435;0.6480805942757416;0.6138707831660435;0.6480805942757416;0.6138707831660435;Domain4_util1.xml;Domain4_util2.xml
60.000;13157;;60s;No;No;1;0.00000;0.00000;0.90527;0.93335;0.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@206;Caduceus@207;0.0;0.0;0.0;0.0;0.0;0.0;Domain4_util1.xml;Domain4_util2.xml
58.208;14196;;60s;Yes;No;2;0.60707;0.67155;0.00000;0.09561;1.27862;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@208;ParsCat@209;0.6715461797129141;0.6070742993698592;0.6715461797129141;0.6070742993698592;0.6715461797129141;0.6070742993698592;Domain4_util1.xml;Domain4_util2.xml
60.000;18764;;60s;No;No;1;0.00000;0.00000;0.90527;0.93335;0.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@210;YXAgent@211;0.0;0.0;0.0;0.0;0.0;0.0;Domain4_util1.xml;Domain4_util2.xml
60.000;12850;;60s;No;No;1;0.00000;0.00000;0.90527;0.93335;0.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@212;ParsAgent@213;0.0;0.0;0.0;0.0;0.0;0.0;Domain4_util1.xml;Domain4_util2.xml
59.942;18415;;60s;Yes;No;2;0.60707;0.67155;0.00000;0.09561;1.27862;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@214;Atlas3@215;0.6715461797129141;0.6070742993698592;0.6715461797129141;0.6070742993698592;0.6715461797129141;0.6070742993698592;Domain4_util1.xml;Domain4_util2.xml
59.895;13998;;60s;Yes;No;2;0.58765;0.65027;0.02881;0.10654;1.23792;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@216;RandomDance@217;0.6502690652033501;0.5876497142516092;0.6502690652033501;0.5876497142516092;0.6502690652033501;0.5876497142516092;Domain4_util1.xml;Domain4_util2.xml
59.962;12407;;60s;Yes;No;2;0.27707;0.94173;0.06204;0.42999;1.21880;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@218;Caduceus@219;0.2770725449695277;0.9417262446452497;0.2770725449695277;0.9417262446452497;0.2770725449695277;0.9417262446452497;Domain4_util1.xml;Domain4_util2.xml
59.954;12879;;60s;Yes;No;2;0.62680;0.69157;0.00000;0.00000;1.31837;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@220;ParsCat@221;0.6268034797661777;0.6915691236390439;0.6268034797661777;0.6915691236390439;0.6268034797661777;0.6915691236390439;Domain4_util1.xml;Domain4_util2.xml
59.981;16897;;60s;Yes;No;2;0.29835;1.00000;0.00000;0.45057;1.29835;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@222;YXAgent@223;0.29834965947909164;1.0;0.29834965947909164;1.0;0.29834965947909164;1.0;Domain4_util1.xml;Domain4_util2.xml
60.000;12282;;60s;No;No;1;0.00000;0.00000;0.90527;0.93335;0.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@224;ParsAgent@225;0.0;0.0;0.0;0.0;0.0;0.0;Domain4_util1.xml;Domain4_util2.xml
59.942;17379;;60s;Yes;No;2;0.63330;0.66936;0.00000;0.07216;1.30265;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@226;Atlas3@227;0.6693577087853055;0.6332953682842936;0.6693577087853055;0.6332953682842936;0.6693577087853055;0.6332953682842936;Domain4_util1.xml;Domain4_util2.xml
59.969;13436;;60s;Yes;No;2;0.61387;0.64808;0.02443;0.08056;1.26195;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@228;RandomDance@229;0.6480805942757416;0.6138707831660435;0.6480805942757416;0.6138707831660435;0.6480805942757416;0.6138707831660435;Domain4_util1.xml;Domain4_util2.xml
60.000;14774;;60s;No;No;1;0.00000;0.00000;0.90527;0.93335;0.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@230;Caduceus@231;0.0;0.0;0.0;0.0;0.0;0.0;Domain4_util1.xml;Domain4_util2.xml
60.000;14618;;60s;No;No;1;0.00000;0.00000;0.90527;0.93335;0.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@232;ParsCat@233;0.0;0.0;0.0;0.0;0.0;0.0;Domain4_util1.xml;Domain4_util2.xml
60.000;18362;;60s;No;No;1;0.00000;0.00000;0.90527;0.93335;0.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@234;YXAgent@235;0.0;0.0;0.0;0.0;0.0;0.0;Domain4_util1.xml;Domain4_util2.xml
60.000;12962;;60s;No;No;1;0.00000;0.00000;0.90527;0.93335;0.00000;boa-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Offering2-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Acceptance1_b_a-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Model1_l-C..Users.takum.IdeaProjects.SAIL.out.production.SAIL.boacomponents.Strategy1_t@236;ParsAgent@237;0.0;0.0;0.0;0.0;0.0;0.0;Domain4_util1.xml;Domain4_util2.xml
